#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	taxonomic scope	eggNOG OGs	best eggNOG OG	COG Functional cat.	eggNOG free text desc.
orf00017_1	683083.C414_000160008	2.41e-95	278.0	Epsilonproteobacteria	ssb			ko:K03111	ko03030,ko03430,ko03440,map03030,map03430,map03440				ko00000,ko00001,ko03029,ko03032,ko03400				Bacteria	1QJD6@1224,2YP55@29547,42S92@68525,COG0629@1,COG0629@2	NA|NA|NA	L	Single-strand binding protein family
orf00019_1	683083.C414_000160006	1.39e-119	350.0	Epsilonproteobacteria	virB5			ko:K03200,ko:K20266	ko02024,ko03070,map02024,map03070	M00333			ko00000,ko00001,ko00002,ko02044	3.A.7,3.A.7.4			Bacteria	1R6MA@1224,2YPY4@29547,42UC0@68525,COG5314@1,COG5314@2	NA|NA|NA	U	Type IV secretion system proteins
orf00021_1	683083.C414_000160005	4.31e-160	457.0	Epsilonproteobacteria	virB6			ko:K03201	ko03070,map03070	M00333			ko00000,ko00001,ko00002,ko02044	3.A.7			Bacteria	1P5RF@1224,2YPJC@29547,42SHH@68525,COG3704@1,COG3704@2	NA|NA|NA	U	TrbL/VirB6 plasmid conjugal transfer protein
orf00023_1	1449345.JHWC01000014_gene777	1.65e-125	360.0	Epsilonproteobacteria	virB8			ko:K03203,ko:K12081	ko03070,map03070	M00333			ko00000,ko00001,ko00002,ko02044	3.A.7,3.A.7.3.1			Bacteria	1MXRC@1224,2YMX2@29547,42Q8P@68525,COG3736@1,COG3736@2	NA|NA|NA	U	VirB8 protein
orf00024_1	683083.C414_000160002	1.07e-186	521.0	Epsilonproteobacteria	virB9			ko:K03204,ko:K12085,ko:K12093	ko03070,ko05120,map03070,map05120	M00333,M00564			ko00000,ko00001,ko00002,ko02044	3.A.7,3.A.7.12.1,3.A.7.3.1			Bacteria	1MVHJ@1224,2YNDB@29547,42MUV@68525,COG3504@1,COG3504@2	NA|NA|NA	U	Conjugal transfer protein
orf00025_1	683083.C414_000160001	1.94e-223	623.0	Epsilonproteobacteria	virB10			ko:K03195	ko03070,map03070	M00333			ko00000,ko00001,ko00002,ko02044	3.A.7			Bacteria	1MXVX@1224,2YN83@29547,42MRP@68525,COG2948@1,COG2948@2	NA|NA|NA	U	Bacterial conjugation TrbI-like protein
orf00026_1	683083.C414_000160000	1.85e-233	643.0	Epsilonproteobacteria	virB11			ko:K02283,ko:K03196,ko:K12083	ko03070,ko05120,map03070,map05120	M00333,M00564			ko00000,ko00001,ko00002,ko02035,ko02044	3.A.7,3.A.7.3.1			Bacteria	1QUJ6@1224,2YN60@29547,43BJE@68525,COG0630@1,COG0630@2	NA|NA|NA	NU	COG0630 Type IV secretory pathway, VirB11 components, and related ATPases involved in archaeal flagella biosynthesis
orf00027_1	556267.HWAG_01616	0.0	1048.0	Epsilonproteobacteria	virD4			ko:K03205	ko03070,map03070	M00333			ko00000,ko00001,ko00002,ko02044	3.A.7			Bacteria	1MV1G@1224,2YMAB@29547,42MMN@68525,COG3505@1,COG3505@2	NA|NA|NA	U	COG3505 Type IV secretory pathway, VirD4 components
orf00028_1	683083.C414_000160037	8.25e-79	236.0	Epsilonproteobacteria													Bacteria	1Q1QT@1224,2BPFF@1,2YQ3F@29547,32I7N@2,42U72@68525	NA|NA|NA	S	Cag pathogenicity island protein Cag12
orf00029_1	683083.C414_000160036	7.54e-122	354.0	Epsilonproteobacteria	trbM												Bacteria	1N2T2@1224,2CIMF@1,2YPNC@29547,32UGF@2,42WS5@68525	NA|NA|NA	S	TrbM
orf00030_1	683083.C414_000160035	1.95e-160	452.0	Epsilonproteobacteria													Bacteria	1Q3FX@1224,2BSU4@1,2YQZU@29547,32MXK@2,42X9B@68525	NA|NA|NA		
orf00031_1	683083.C414_000160034	1.95e-131	375.0	Epsilonproteobacteria													Bacteria	1Q4P0@1224,2AJFB@1,2YRPF@29547,31A1K@2,42ZJ3@68525	NA|NA|NA		
orf00033_1	683083.C414_000160033	0.0	1305.0	Epsilonproteobacteria			5.99.1.2	ko:K03169					ko00000,ko01000,ko03032				Bacteria	1MUFZ@1224,2YNQ3@29547,42NQG@68525,COG0550@1,COG0550@2	NA|NA|NA	L	Bacterial DNA topoisomeraes I ATP-binding domain
orf00034_1	537972.ABQU01000100_gene1141	2.05e-21	105.0	Epsilonproteobacteria													Bacteria	1Q4RQ@1224,2AJFV@1,2YRPE@29547,31A28@2,42ZQP@68525	NA|NA|NA	S	PcfJ-like protein
orf00035_1	683083.C414_000160033	8.4e-29	114.0	Epsilonproteobacteria			5.99.1.2	ko:K03169					ko00000,ko01000,ko03032				Bacteria	1MUFZ@1224,2YNQ3@29547,42NQG@68525,COG0550@1,COG0550@2	NA|NA|NA	L	Bacterial DNA topoisomeraes I ATP-binding domain
orf00036_1	573061.Clocel_3953	0.0	1265.0	Clostridiaceae	tetP			ko:K18220					br01600,ko00000,ko01504				Bacteria	1TPQH@1239,247X4@186801,36DHY@31979,COG0480@1,COG0480@2	NA|NA|NA	J	elongation factor G
orf00038_1	32024.JMTI01000010_gene1288	1.72e-130	372.0	Epsilonproteobacteria	guaB2												Bacteria	1QV30@1224,2YMDV@29547,42QJ9@68525,COG2452@1,COG2452@2	NA|NA|NA	L	Resolvase, N terminal domain
orf00039_1	537970.HCAN_1203	1.33e-206	582.0	Epsilonproteobacteria				ko:K07496					ko00000				Bacteria	1MUU0@1224,2YN5Y@29547,42QJG@68525,COG0675@1,COG0675@2	NA|NA|NA	L	Putative transposase DNA-binding domain
orf00040_1	1005058.UMN179_01162	3.19e-195	540.0	Pasteurellales	ymdC		2.7.1.87,2.7.1.95	ko:K00897,ko:K10673,ko:K19272,ko:K19299,ko:K19300		M00766			br01600,ko00000,ko00002,ko01000,ko01504				Bacteria	1R9XT@1224,1SIB2@1236,1Y9D2@135625,COG3231@1,COG3231@2	NA|NA|NA	J	Phosphotransferase enzyme family
orf00041_1	1226325.HMPREF1548_01586	1.56e-115	343.0	Clostridiaceae													Bacteria	1TQGV@1239,24ARS@186801,2CET6@1,2Z92J@2,36RZZ@31979	NA|NA|NA	S	Psort location Cytoplasmic, score 7.50
orf00046_1	449673.BACSTE_02200	1.68e-17	77.0	Bacteroidaceae													Bacteria	2A8NJ@1,2FYNT@200643,30XR3@2,4AUEG@815,4PB8W@976	NA|NA|NA		
orf00048_1	683083.C414_000160029	9.71e-131	371.0	Epsilonproteobacteria	yhjQ			ko:K03496					ko00000,ko03036,ko04812				Bacteria	1PZND@1224,2YNYU@29547,42QVU@68525,COG1192@1,COG1192@2	NA|NA|NA	D	Involved in chromosome partitioning
orf00051_1	556267.HWAG_01588	0.0	3286.0	Epsilonproteobacteria	XK27_00500												Bacteria	1PGZG@1224,2YMPU@29547,42NYW@68525,COG0553@1,COG0553@2,COG0827@1,COG0827@2,COG4646@1,COG4646@2	NA|NA|NA	L	COG0827 Adenine-specific DNA methylase
orf00052_1	556267.HWAG_01589	5.04e-139	395.0	Epsilonproteobacteria													Bacteria	1R9SC@1224,2YR6I@29547,42V0U@68525,COG1432@1,COG1432@2	NA|NA|NA	S	NYN domain
orf00054_1	683083.C414_000160026	0.0	876.0	Epsilonproteobacteria													Bacteria	1MVHF@1224,2YNXA@29547,42R02@68525,COG3843@1,COG3843@2	NA|NA|NA	U	relaxase
orf00055_1	683083.C414_000160025	1.17e-116	335.0	Epsilonproteobacteria													Bacteria	1Q5HV@1224,2AJT1@1,2YS8R@29547,31AFG@2,431A4@68525	NA|NA|NA		
orf00005_1	1367491.BN865_12620	4.46e-14	79.7	Bacteria													Bacteria	COG3210@1,COG3210@2	NA|NA|NA	U	domain, Protein
orf00012_1	354242.CJJ81176_0756	5e-35	124.0	Epsilonproteobacteria													Bacteria	1RA1A@1224,2YPX4@29547,42TQ7@68525,COG0560@1,COG0560@2	NA|NA|NA	E	HAD-superfamily subfamily IB hydrolase
orf00018_1	354242.CJJ81176_0752	1.02e-24	99.4	Epsilonproteobacteria													Bacteria	1MYH0@1224,2YNBK@29547,42QJN@68525,COG1524@1,COG1524@2	NA|NA|NA	S	type I phosphodiesterase nucleotide pyrophosphatase
orf00020_1	192222.Cj0727	1.73e-248	682.0	Epsilonproteobacteria	sbp			ko:K02055	ko02024,map02024	M00193			ko00000,ko00001,ko00002,ko02000	3.A.1.11			Bacteria	1Q13Q@1224,2YNG8@29547,42NKP@68525,COG1840@1,COG1840@2	NA|NA|NA	P	Bacterial extracellular solute-binding protein
orf00022_1	192222.Cj0725c	2.81e-127	362.0	Epsilonproteobacteria	mog	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006725,GO:0006732,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009144,GO:0009150,GO:0009199,GO:0009205,GO:0009259,GO:0009987,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019538,GO:0019637,GO:0019693,GO:0032324,GO:0034641,GO:0042278,GO:0042802,GO:0043170,GO:0043545,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046039,GO:0046128,GO:0046483,GO:0051186,GO:0051188,GO:0051189,GO:0055086,GO:0061598,GO:0070566,GO:0071704,GO:0072521,GO:0090407,GO:1901068,GO:1901135,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657	2.7.7.75,2.8.1.12	ko:K03635,ko:K03831	ko00790,ko01100,ko04122,map00790,map01100,map04122		R09395,R09726	RC00002,RC02507	ko00000,ko00001,ko01000			iAPECO1_1312.APECO1_1969,iECABU_c1320.ECABU_c00100,iECED1_1282.ECED1_0009,iECNA114_1301.ECNA114_4653,iECP_1309.ECP_0010,iECS88_1305.ECS88_0010,iECSF_1327.ECSF_0009,iECUMN_1333.ECUMN_0010,iEcSMS35_1347.EcSMS35_0008,iLF82_1304.LF82_1379,iNRG857_1313.NRG857_00050,iUMN146_1321.UM146_22820	Bacteria	1R9W2@1224,2YN8W@29547,42PGH@68525,COG0521@1,COG0521@2	NA|NA|NA	H	Molybdenum cofactor biosynthesis protein
orf00032_1	192222.Cj0715	1.07e-92	271.0	Epsilonproteobacteria	uraH	GO:0006139,GO:0006144,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009112,GO:0009987,GO:0034641,GO:0044237,GO:0044238,GO:0044281,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:1901360,GO:1901564	3.5.2.17	ko:K07127	ko00230,ko01100,ko01120,map00230,map01100,map01120	M00546	R06601	RC03393	ko00000,ko00001,ko00002,ko01000,ko02000	9.B.35.1.2,9.B.35.2			Bacteria	1RH84@1224,2YRQX@29547,42W18@68525,COG2351@1,COG2351@2	NA|NA|NA	S	Belongs to the transthyretin family. 5-hydroxyisourate hydrolase subfamily
orf00037_1	192222.Cj0711	2.76e-48	154.0	Epsilonproteobacteria	CP_0960	GO:0008150,GO:0040007		ko:K06960					ko00000				Bacteria	1N7IX@1224,2YQ7J@29547,42VEW@68525,COG1837@1,COG1837@2	NA|NA|NA	S	RNA-binding protein
orf00042_1	354242.CJJ81176_0729	1.69e-150	425.0	Epsilonproteobacteria	CP_0228		3.5.4.16	ko:K07164,ko:K22391	ko00790,ko01100,map00790,map01100	M00126	R00428,R04639,R05046,R05048	RC00263,RC00294,RC00323,RC00945,RC01188	ko00000,ko00001,ko00002,ko01000				Bacteria	1R7GT@1224,2YMAN@29547,42P3S@68525,COG1579@1,COG1579@2	NA|NA|NA	S	COG1579 Zn-ribbon protein possibly nucleic acid-binding
orf00043_1	354242.CJJ81176_0728	6.9e-174	484.0	Epsilonproteobacteria	yqfO		3.5.4.16	ko:K07164,ko:K22391	ko00790,ko01100,map00790,map01100	M00126	R00428,R04639,R05046,R05048	RC00263,RC00294,RC00323,RC00945,RC01188	ko00000,ko00001,ko00002,ko01000				Bacteria	1MVUN@1224,2YMM1@29547,42MHJ@68525,COG0327@1,COG0327@2	NA|NA|NA	S	dinuclear metal center protein, YbgI
orf00044_1	192222.Cj0704	1e-214	592.0	Epsilonproteobacteria	glyQ	GO:0003674,GO:0003824,GO:0004812,GO:0004820,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0016874,GO:0016875,GO:0044424,GO:0044444,GO:0044464,GO:0046983,GO:0140098,GO:0140101	6.1.1.14	ko:K01878,ko:K14164	ko00970,map00970	M00360	R03654	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016			iAF1260.b3560,iAF987.Gmet_2942,iJO1366.b3560,iPC815.YPO4072,iY75_1357.Y75_RS19360	Bacteria	1MVCJ@1224,2YMQ5@29547,42MNQ@68525,COG0752@1,COG0752@2	NA|NA|NA	J	glycyl-tRNA synthetase alpha subunit
orf00045_1	192222.Cj0703	1.09e-114	330.0	Epsilonproteobacteria													Bacteria	1PZNU@1224,2AHPN@1,2YMYS@29547,3181V@2,42QWU@68525	NA|NA|NA	S	Protein of unknown function (DUF3972)
orf00047_1	354242.CJJ81176_0724	1.7e-299	817.0	Epsilonproteobacteria	yegQ	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464		ko:K08303	ko05120,map05120				ko00000,ko00001,ko01000,ko01002				Bacteria	1MUQG@1224,2YN6C@29547,42M8P@68525,COG0826@1,COG0826@2	NA|NA|NA	O	peptidase U32 family
orf00049_1	192222.Cj0699c	0.0	986.0	Epsilonproteobacteria	glnA	GO:0003674,GO:0003824,GO:0004356,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006536,GO:0006541,GO:0006542,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009314,GO:0009628,GO:0009987,GO:0016053,GO:0016211,GO:0016853,GO:0016866,GO:0016874,GO:0016879,GO:0016880,GO:0019676,GO:0019740,GO:0019752,GO:0034022,GO:0042537,GO:0042802,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0050486,GO:0050896,GO:0071704,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	5.4.4.3,6.3.1.2	ko:K01915,ko:K20712	ko00220,ko00250,ko00627,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00627,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727		R00253,R06988,R09284	RC00010,RC01754,RC02798	ko00000,ko00001,ko01000,ko04147			iJN746.PP_5046	Bacteria	1MUGQ@1224,2YNCK@29547,42M7A@68525,COG0174@1,COG0174@2	NA|NA|NA	E	glutamine synthetase
orf00050_1	192222.Cj0698	3.82e-182	507.0	Epsilonproteobacteria	flgG			ko:K02392	ko02040,map02040				ko00000,ko00001,ko02035				Bacteria	1MVMA@1224,2YMWT@29547,42N3R@68525,COG4786@1,COG4786@2	NA|NA|NA	N	Belongs to the flagella basal body rod proteins family
orf00053_1	192222.Cj0695	0.0	891.0	Epsilonproteobacteria	ftsA	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008144,GO:0008150,GO:0009898,GO:0009987,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0030554,GO:0032153,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0051301,GO:0071944,GO:0097159,GO:0097367,GO:0098552,GO:0098562,GO:1901265,GO:1901363		ko:K03590	ko04112,map04112				ko00000,ko00001,ko03036,ko04812				Bacteria	1MUSR@1224,2YM8S@29547,42MS2@68525,COG0849@1,COG0849@2	NA|NA|NA	D	Cell division protein that is involved in the assembly of the Z ring. May serve as a membrane anchor for the Z ring
orf00056_1	192222.Cj0692c	1.92e-195	545.0	Epsilonproteobacteria													Bacteria	1Q2MH@1224,2AIY8@1,2YQHM@29547,319FY@2,42VY9@68525	NA|NA|NA		
orf00057_1	192222.Cj0691	1.08e-109	316.0	Epsilonproteobacteria													Bacteria	1Q04R@1224,2AHYJ@1,2YPAQ@29547,318BT@2,42RKI@68525	NA|NA|NA		
orf00058_1	192222.Cj0690c	0.0	2308.0	Epsilonproteobacteria			3.1.21.3	ko:K01153					ko00000,ko01000,ko02048				Bacteria	1NM9N@1224,2YR5T@29547,42PSP@68525,COG0827@1,COG0827@2,COG1002@1,COG1002@2,COG4748@1,COG4748@2	NA|NA|NA	V	Type II restriction enzyme, methylase subunits
orf00059_1	192222.Cj0689	4.93e-286	781.0	Epsilonproteobacteria	ackA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	2.7.2.1	ko:K00925	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200	M00357,M00579	R00315,R01353	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000			iIT341.HP0903m,iNJ661.Rv0409	Bacteria	1MW61@1224,2YMX6@29547,42MJA@68525,COG0282@1,COG0282@2	NA|NA|NA	F	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction
orf00060_1	354242.CJJ81176_0711	0.0	960.0	Epsilonproteobacteria	pta	GO:0003674,GO:0003824,GO:0004470,GO:0004473,GO:0005488,GO:0006082,GO:0006083,GO:0006950,GO:0008150,GO:0008152,GO:0008959,GO:0009058,GO:0009266,GO:0009408,GO:0009628,GO:0009987,GO:0016053,GO:0016407,GO:0016491,GO:0016614,GO:0016615,GO:0016616,GO:0016740,GO:0016746,GO:0016747,GO:0016999,GO:0017000,GO:0017144,GO:0019413,GO:0019752,GO:0030145,GO:0032787,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046872,GO:0046914,GO:0050182,GO:0050896,GO:0055114,GO:0071704,GO:0072330,GO:1901576	1.1.1.40,2.3.1.19,2.3.1.8,3.6.3.21	ko:K00029,ko:K00625,ko:K00634,ko:K02028,ko:K04020,ko:K13788	ko00430,ko00620,ko00640,ko00650,ko00680,ko00710,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00650,map00680,map00710,map00720,map01100,map01120,map01200	M00169,M00172,M00236,M00357,M00579	R00216,R00230,R00921,R01174	RC00004,RC00105,RC02746,RC02816	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.3		iAF987.Gmet_1035,iAF987.Gmet_1637,iAF987.Gmet_2098,iE2348C_1286.E2348C_2692,iSB619.SA_RS03155,iYO844.BSU24090	Bacteria	1QTS5@1224,2YMV7@29547,42MPY@68525,COG0280@1,COG0280@2	NA|NA|NA	C	phosphate acetyltransferase
orf00061_1	192222.Cj0687c	2.22e-149	421.0	Epsilonproteobacteria	flgH			ko:K01991,ko:K02393	ko02026,ko02040,map02026,map02040				ko00000,ko00001,ko02000,ko02035	1.B.18			Bacteria	1RDEY@1224,2YN3R@29547,42MJW@68525,COG2063@1,COG2063@2	NA|NA|NA	N	Assembles around the rod to form the L-ring and probably protects the motor basal body from shearing forces during rotation
orf00062_1	354242.CJJ81176_0709	1.89e-252	693.0	Epsilonproteobacteria	ispG	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006081,GO:0006082,GO:0006090,GO:0006091,GO:0006629,GO:0006644,GO:0006720,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0008654,GO:0009055,GO:0009058,GO:0009240,GO:0009987,GO:0016491,GO:0016725,GO:0019288,GO:0019637,GO:0019682,GO:0019752,GO:0022900,GO:0032787,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046429,GO:0046490,GO:0046872,GO:0048037,GO:0051536,GO:0051539,GO:0051540,GO:0052592,GO:0055114,GO:0071704,GO:0090407,GO:1901135,GO:1901576	1.17.7.1,1.17.7.3	ko:K03526	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R08689,R10859	RC01486	ko00000,ko00001,ko00002,ko01000			iAF1260.b2515,iAPECO1_1312.APECO1_4009,iB21_1397.B21_02369,iBWG_1329.BWG_2279,iE2348C_1286.E2348C_2798,iEC55989_1330.EC55989_2800,iECABU_c1320.ECABU_c28200,iECBD_1354.ECBD_1171,iECB_1328.ECB_02407,iECDH10B_1368.ECDH10B_2681,iECDH1ME8569_1439.ECDH1ME8569_2442,iECDH1ME8569_1439.EcDH1_1153,iECD_1391.ECD_02407,iECED1_1282.ECED1_2946,iECH74115_1262.ECH74115_3740,iECIAI39_1322.ECIAI39_2716,iECNA114_1301.ECNA114_2593,iECO103_1326.ECO103_3032,iECO111_1330.ECO111_3239,iECO26_1355.ECO26_3562,iECOK1_1307.ECOK1_2863,iECP_1309.ECP_2520,iECS88_1305.ECS88_2691,iECSE_1348.ECSE_2801,iECSF_1327.ECSF_2359,iECSP_1301.ECSP_3455,iECW_1372.ECW_m2740,iECs_1301.ECs3377,iEKO11_1354.EKO11_1218,iETEC_1333.ETEC_2672,iEcDH1_1363.EcDH1_1153,iEcE24377_1341.EcE24377A_2799,iEcolC_1368.EcolC_1162,iHN637.CLJU_RS06430,iIT341.HP0625,iJN678.gcpE,iJO1366.b2515,iJR904.b2515,iLF82_1304.LF82_1130,iNRG857_1313.NRG857_12515,iUMN146_1321.UM146_04130,iUMNK88_1353.UMNK88_3165,iUTI89_1310.UTI89_C2836,iWFL_1372.ECW_m2740,iY75_1357.Y75_RS13130,iYL1228.KPN_02845,iZ_1308.Z3778,ic_1306.c3037	Bacteria	1MUAX@1224,2YMJP@29547,42M3V@68525,COG0821@1,COG0821@2	NA|NA|NA	I	Converts 2C-methyl-D-erythritol 2,4-cyclodiphosphate (ME-2,4cPP) into 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate
orf00063_1	354242.CJJ81176_0708	1.7e-52	177.0	Epsilonproteobacteria													Bacteria	1QRZB@1224,2B1PT@1,2YNG9@29547,31U5C@2,42P8S@68525	NA|NA|NA	S	Protein of unknown function (DUF2972)
orf00064_1	192222.Cj0685c	5.71e-89	272.0	Epsilonproteobacteria													Bacteria	1QRZB@1224,2B1PT@1,2YNG9@29547,31U5C@2,42P8S@68525	NA|NA|NA	S	Protein of unknown function (DUF2972)
orf00065_1	354242.CJJ81176_0708	7.93e-65	209.0	Epsilonproteobacteria													Bacteria	1QRZB@1224,2B1PT@1,2YNG9@29547,31U5C@2,42P8S@68525	NA|NA|NA	S	Protein of unknown function (DUF2972)
